year,ring,couple_id,nest_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
2006,480,346,211,a,a,male,brown,10,13,4,4,13,4,4,-28,3,10.12,113,-2.81,0.36,17.19,36,-1.53,0.52
2006,485,304,6,b,b,male,gray,7,,,,4,5,1,-10,3,10.12,113,-2.81,0.36,15,18,4.6,0.49
2006,500,243,13,b,b,female,brown,10,,,,10,1,1,-7,2,10.12,113,-2.81,0.36,14.13,15,5.37,0.45
2006,501,246,313,a,a,female,brown,8,12,3,3,12,3,3,-8,1,10.12,113,-2.81,0.36,14.5,16,5.12,0.47
2006,544,275,51,a,a,female,gray,6,6,3,3,6,3,3,-3,3,10.12,113,-2.81,0.36,11.55,11,6.52,0.63
2006,546,277,223,a,a,female,gray,6,6,3,3,7,2,4,-26,5,10.12,113,-2.81,0.36,17.41,34,-0.86,0.5
2006,547,351,85,a,a,male,gray,6,6,3,3,6,3,3,-8,3,10.12,113,-2.81,0.36,14.5,16,5.12,0.47
2006,548,289,266,a,a,male,brown,6,13,4,4,13,4,4,-12,4,10.12,113,-2.81,0.36,15.5,20,4.23,0.52
2006,549,339,212,a,a,male,gray,6,7,2,4,6,3,3,-30,4,10.12,113,-2.81,0.36,17.03,38,-2.25,0.54
2006,553,360,161,a,a,male,gray,7,7,2,4,7,2,4,-16,1,10.12,113,-2.81,0.36,16.17,24,3.25,0.57
2006,562,75,65,a,a,male,brown,6,9,2,0,10,1,1,6,3,10.12,113,-2.81,0.36,2.5,2,8.03,0.55
2006,565,275,51,a,a,male,brown,6,12,3,3,13,4,4,-3,3,10.12,113,-2.81,0.36,11.55,11,6.52,0.63
2006,567,289,266,a,a,female,brown,5,13,4,4,12,3,3,-12,4,10.12,113,-2.81,0.36,15.5,20,4.23,0.52
2006,571,354,147,a,a,male,gray,2,6,3,3,6,3,3,8,2,10.12,113,-2.81,0.36,0,0,8.44,0.5
2006,572,358,261,a,a,male,gray,2,6,3,3,6,3,3,-3,3,10.12,113,-2.81,0.36,11.55,11,6.52,0.63
2006,582,338,195,a,a,male,brown,5,12,3,3,11,2,2,-16,2,10.12,113,-2.81,0.36,16.17,24,3.25,0.57
2006,584,300,16,b,b,female,gray,6,,,,7,2,4,-11,5,10.12,113,-2.81,0.36,15.26,19,4.38,0.51
2006,588,300,16,b,b,male,brown,4,,,,12,3,3,-11,5,10.12,113,-2.81,0.36,15.26,19,4.38,0.51
2006,590,304,6,b,b,female,gray,2,4,5,1,4,5,1,-10,3,10.12,113,-2.81,0.36,15,18,4.6,0.49
2006,591,243,13,b,b,male,gray,3,5,4,2,5,4,2,-7,2,10.12,113,-2.81,0.36,14.13,15,5.37,0.45
2006,599,317,337,b,b,female,gray,6,,,,6,3,3,-3,5,10.12,113,-2.81,0.36,11.55,11,6.52,0.63
2006,606,317,337,b,b,male,gray,5,,,,7,2,4,-3,5,10.12,113,-2.81,0.36,11.55,11,6.52,0.63
2006,625,338,195,a,a,female,gray,5,5,4,2,6,3,3,-16,2,10.12,113,-2.81,0.36,16.17,24,3.25,0.57
2006,626,339,212,a,a,female,brown,4,13,4,4,13,4,4,-30,4,10.12,113,-2.81,0.36,17.03,38,-2.25,0.54
2006,634,396,88,a,a,male,gray,3,8,1,5,8,1,5,23,0,10.12,113,-2.81,0.36,0,0,11.65,0.33
2006,637,346,211,a,a,female,brown,3,12,3,3,12,3,3,-28,3,10.12,113,-2.81,0.36,17.19,36,-1.53,0.52
2006,638,367,100,a,a,male,brown,2,12,3,3,12,3,3,0,4,10.12,113,-2.81,0.36,7.5,8,6.98,0.57
2006,640,351,85,a,a,female,gray,4,7,2,4,7,2,4,-8,3,10.12,113,-2.81,0.36,14.5,16,5.12,0.47
2006,643,365,71,a,a,male,brown,4,12,3,3,12,3,3,2,4,10.12,113,-2.81,0.36,5.67,6,7.25,0.54
2006,644,352,124,a,a,female,brown,2,13,4,4,12,3,3,-5,5,10.12,113,-2.81,0.36,13,13,5.91,0.53
2006,645,354,147,a,a,female,gray,2,6,3,3,6,3,3,8,2,10.12,113,-2.81,0.36,0,0,8.44,0.5
2006,648,355,244,a,a,female,brown,2,13,4,4,13,4,4,8,3,10.12,113,-2.81,0.36,0,0,8.44,0.5
2006,650,398,208,a,a,male,brown,2,12,3,3,12,3,3,6,3,10.12,113,-2.81,0.36,2.5,2,8.03,0.55
2006,651,359,288,a,a,female,gray,2,8,1,5,8,1,5,-19,2,10.12,113,-2.81,0.36,16.67,27,2.15,0.58
2006,652,359,288,a,a,male,gray,2,6,3,3,6,3,3,-19,2,10.12,113,-2.81,0.36,16.67,27,2.15,0.58
2006,653,277,223,a,a,male,gray,3,7,2,4,7,2,4,-26,5,10.12,113,-2.81,0.36,17.41,34,-0.86,0.5
2006,654,360,161,a,a,female,brown,2,10,1,1,10,1,1,-16,1,10.12,113,-2.81,0.36,16.17,24,3.25,0.57
2006,655,363,151,a,a,female,brown,3,13,4,4,13,4,4,-15,3,10.12,113,-2.81,0.36,16,23,3.52,0.55
2006,656,392,290,a,a,male,gray,2,8,1,5,8,1,5,-14,3,10.12,113,-2.81,0.36,15.82,22,3.79,0.54
2006,658,403,177,a,a,male,gray,2,8,1,5,8,1,5,-9,3,10.12,113,-2.81,0.36,14.76,17,4.86,0.5
2006,659,352,124,a,a,male,gray,3,8,1,5,8,1,5,-5,5,10.12,113,-2.81,0.36,13,13,5.91,0.53
2006,660,365,71,a,a,female,gray,2,8,1,5,6,3,3,2,4,10.12,113,-2.81,0.36,5.67,6,7.25,0.54
2006,661,367,100,a,a,female,gray,2,8,1,5,7,2,4,0,4,10.12,113,-2.81,0.36,7.5,8,6.98,0.57
2006,699,394,127,b,b,female,brown,2,13,4,4,13,4,4,8,2,10.12,113,-2.81,0.36,0,0,8.44,0.5
2006,702,396,88,a,a,female,gray,2,8,1,5,8,1,5,23,0,10.12,113,-2.81,0.36,0,0,11.65,0.33
2006,703,355,244,a,a,male,brown,2,12,3,3,12,3,3,8,3,10.12,113,-2.81,0.36,0,0,8.44,0.5
2006,705,398,208,a,a,female,gray,2,6,3,3,6,3,3,6,3,10.12,113,-2.81,0.36,2.5,2,8.03,0.55
2006,709,403,177,a,a,female,gray,2,8,1,5,8,1,5,-9,3,10.12,113,-2.81,0.36,14.76,17,4.86,0.5
2006,714,406,345,b,b,female,gray,2,5,4,2,5,4,2,-4,3,10.12,113,-2.81,0.36,12.33,12,6.24,0.5
2006,715,406,345,b,b,male,gray,2,4,5,1,4,5,1,-4,3,10.12,113,-2.81,0.36,12.33,12,6.24,0.5
2006,716,407,346,b,b,female,brown,3,12,3,3,12,3,3,2,5,10.12,113,-2.81,0.36,5.67,6,7.25,0.54
2006,717,407,346,b,b,male,gray,3,5,4,2,5,4,2,2,5,10.12,113,-2.81,0.36,5.67,6,7.25,0.54
2007,231,394,132,b,b,male,gray,3,,,,7,2,4,-3,,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,297,75,65,a,a,female,gray,18,6,3,3,6,3,3,4,2,5.45,82,0.21,0.32,0,0,8.23,0.57
2007,464,213,182,a,a,female,gray,8,7,2,4,6,3,3,1,2,5.45,82,0.21,0.32,0,0,7.49,0.55
2007,480,346,211,a,a,male,brown,11,13,4,4,13,4,4,-3,2,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,485,304,4,b,b,male,gray,8,,,,4,5,1,-4,,5.45,82,0.21,0.32,0,0,6.86,0.53
2007,547,351,78,a,a,male,gray,7,6,3,3,6,3,3,-1,3,5.45,82,0.21,0.32,0,0,7.14,0.54
2007,548,289,266,a,a,male,brown,7,13,4,4,13,4,4,-3,4,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,562,75,65,a,a,male,brown,7,10,1,1,10,1,1,4,2,5.45,82,0.21,0.32,0,0,8.23,0.57
2007,567,289,266,a,a,female,brown,6,12,3,3,12,3,3,-3,4,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,586,397,214,b,b,male,gray,4,5,4,2,5,4,2,14,2,5.45,82,0.21,0.32,0,0,10.92,0.49
2007,590,304,4,b,b,female,gray,3,,,,4,5,1,-4,,5.45,82,0.21,0.32,0,0,6.86,0.53
2007,592,306,77,b,b,female,gray,3,4,5,1,4,5,1,-2,2,5.45,82,0.21,0.32,0,0,7.04,0.53
2007,633,370,213,a,a,male,brown,4,11,2,2,11,2,2,1,3,5.45,82,0.21,0.32,0,0,7.49,0.55
2007,634,396,83,a,a,male,gray,4,8,1,5,8,1,5,2,1,5.45,82,0.21,0.32,0,0,7.75,0.56
2007,637,346,211,a,a,female,brown,4,12,3,3,12,3,3,-3,2,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,639,213,182,a,a,male,brown,3,12,3,3,12,3,3,1,2,5.45,82,0.21,0.32,0,0,7.49,0.55
2007,640,351,78,a,a,female,gray,5,7,2,4,7,2,4,-1,3,5.45,82,0.21,0.32,0,0,7.14,0.54
2007,644,353,124,a,a,female,brown,3,12,3,3,12,3,3,8,2,5.45,82,0.21,0.32,0,0,9.16,0.52
2007,666,370,213,a,a,female,gray,3,6,3,3,6,3,3,1,3,5.45,82,0.21,0.32,0,0,7.49,0.55
2007,690,306,77,b,b,male,gray,4,6,3,3,6,3,3,-2,2,5.45,82,0.21,0.32,0,0,7.04,0.53
2007,699,394,132,b,b,female,brown,3,,,,13,4,4,-3,,5.45,82,0.21,0.32,0,0,6.98,0.53
2007,700,353,124,a,a,male,gray,3,7,2,4,7,2,4,8,2,5.45,82,0.21,0.32,0,0,9.16,0.52
2007,701,350,25,b,b,male,brown,3,10,1,1,10,1,1,3,,5.45,82,0.21,0.32,0,0,7.98,0.58
2007,702,396,83,a,a,female,gray,3,9,2,6,8,1,5,2,1,5.45,82,0.21,0.32,0,0,7.75,0.56
2007,704,397,214,b,b,female,gray,3,4,5,1,4,5,1,14,2,5.45,82,0.21,0.32,0,0,10.92,0.49
2007,718,408,284,b,b,female,brown,3,12,3,3,12,3,3,4,,5.45,82,0.21,0.32,0,0,8.23,0.57
2007,719,408,284,b,b,male,brown,3,12,3,3,12,3,3,4,,5.45,82,0.21,0.32,0,0,8.23,0.57
2007,721,409,172,b,b,female,brown,2,12,3,3,12,3,3,9,,5.45,82,0.21,0.32,0,0,9.48,0.5
2007,722,409,172,b,b,male,gray,3,5,4,2,5,4,2,9,,5.45,82,0.21,0.32,0,0,9.48,0.5
2008,227,377,352,a,a,male,brown,3,12,3,3,12,3,3,-14,6,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,391,310,192,b,b,male,gray,17,7,2,4,7,2,4,-5,,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,410,376,125,a,a,male,brown,12,13,4,4,13,4,4,-9,0,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,464,215,182,a,a,female,gray,10,6,3,3,6,3,3,-15,4,3.42,62,1.15,0.45,3.8,10,5.42,0.55
2008,480,346,211,a,a,male,brown,12,13,4,4,13,4,4,-23,4,3.42,62,1.15,0.45,4,14,4.03,0.56
2008,485,304,4,b,b,male,gray,9,,,,4,5,1,-24,2,3.42,62,1.15,0.45,4.33,15,3.77,0.55
2008,500,243,13,b,b,female,brown,12,,,,10,1,1,-9,,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,544,275,51,a,a,female,gray,8,6,3,3,6,3,3,-1,3,3.42,62,1.15,0.45,0,0,8.03,0.48
2008,546,278,223,a,a,female,gray,8,8,1,5,7,2,4,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,547,351,73,a,a,male,gray,8,6,3,3,6,3,3,2,3,3.42,62,1.15,0.45,0,0,8.36,0.47
2008,548,289,266,a,a,male,brown,8,13,4,4,13,4,4,-11,5,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,549,339,212,a,a,male,gray,8,6,3,3,6,3,3,-23,4,3.42,62,1.15,0.45,4,14,4.03,0.56
2008,553,360,161,a,a,male,gray,9,6,3,3,7,2,4,-10,5,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,565,275,51,a,a,male,brown,8,13,4,4,13,4,4,-1,3,3.42,62,1.15,0.45,0,0,8.03,0.48
2008,567,289,266,a,a,female,brown,7,12,3,3,12,3,3,-11,5,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,570,291,221,a,a,female,brown,2,11,2,2,11,2,2,-5,4,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,582,338,195,a,a,male,brown,7,11,2,2,11,2,2,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,585,303,38,b,b,male,gray,8,,,,6,3,3,-20,5,3.42,62,1.15,0.45,3.55,11,4.45,0.55
2008,589,303,38,b,b,female,gray,6,,,,5,4,2,-20,5,3.42,62,1.15,0.45,3.55,11,4.45,0.55
2008,590,304,4,b,b,female,gray,4,,,,4,5,1,-24,2,3.42,62,1.15,0.45,4.33,15,3.77,0.55
2008,591,243,13,b,b,male,gray,5,,,,5,4,2,-9,,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,595,310,192,b,b,female,gray,8,,,,8,1,5,-5,,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,601,319,256,b,b,female,gray,7,,,,6,3,3,-14,4,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,625,338,195,a,a,female,gray,7,7,2,4,6,3,3,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,626,339,212,a,a,female,brown,6,13,4,4,13,4,4,-23,4,3.42,62,1.15,0.45,4,14,4.03,0.56
2008,629,343,313,a,a,female,gray,8,7,2,4,7,2,4,-14,2,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,634,381,83,a,a,male,gray,5,9,2,6,8,1,5,-5,1,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,637,346,211,a,a,female,brown,5,12,3,3,12,3,3,-23,4,3.42,62,1.15,0.45,4,14,4.03,0.56
2008,638,367,100,a,a,male,brown,4,12,3,3,12,3,3,-11,5,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,640,351,73,a,a,female,gray,6,6,3,3,7,2,4,2,3,3.42,62,1.15,0.45,0,0,8.36,0.47
2008,643,365,71,a,a,male,brown,6,12,3,3,12,3,3,1,5,3.42,62,1.15,0.45,0,0,8.26,0.47
2008,646,418,37,b,b,male,gray,4,5,4,2,5,4,2,-9,3,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,654,360,161,a,a,female,brown,4,10,1,1,10,1,1,-10,5,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,660,365,71,a,a,female,gray,4,6,3,3,6,3,3,1,5,3.42,62,1.15,0.45,0,0,8.26,0.47
2008,661,367,100,a,a,female,gray,4,7,2,4,7,2,4,-11,5,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,662,368,261,a,a,female,brown,3,13,4,4,13,4,4,-7,0,3.42,62,1.15,0.45,4.5,6,6.75,0.43
2008,663,368,261,a,a,male,brown,3,13,4,4,13,4,4,-7,0,3.42,62,1.15,0.45,4.5,6,6.75,0.43
2008,664,369,111,a,a,female,gray,3,8,1,5,8,1,5,3,5,3.42,62,1.15,0.45,0,0,8.55,0.47
2008,667,371,153,b,b,female,brown,2,13,4,4,13,4,4,,,3.42,62,1.15,0.45,0,0,,
2008,669,278,223,a,a,male,brown,3,11,2,2,11,2,2,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,670,374,177,a,a,female,gray,3,8,1,5,8,1,5,-17,0,3.42,62,1.15,0.45,3.55,11,4.89,0.55
2008,671,374,177,a,a,male,brown,2,13,4,4,13,4,4,-17,0,3.42,62,1.15,0.45,3.55,11,4.89,0.55
2008,672,399,43,a,a,male,gray,3,6,3,3,6,3,3,-14,2,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,673,393,276,a,a,male,brown,2,13,4,4,13,4,4,-13,4,3.42,62,1.15,0.45,4,8,5.73,0.52
2008,674,343,313,a,a,male,gray,3,6,3,3,6,3,3,-14,2,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,675,377,352,a,a,female,gray,3,6,3,3,6,3,3,-14,6,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,676,378,288,a,a,female,gray,2,6,3,3,6,3,3,-9,2,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,677,378,288,a,a,male,gray,2,7,2,4,7,2,4,-9,2,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2008,678,379,156,a,a,female,brown,3,13,4,4,12,3,3,-10,4,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,679,381,83,a,a,female,brown,2,12,3,3,12,3,3,-5,1,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,680,215,182,a,a,male,brown,3,12,3,3,12,3,3,-15,4,3.42,62,1.15,0.45,3.8,10,5.42,0.55
2008,681,379,156,a,a,male,brown,3,13,4,4,13,4,4,-10,4,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,682,405,231,a,a,male,brown,2,11,2,2,11,2,2,-6,4,3.42,62,1.15,0.45,5,5,6.99,0.43
2008,686,369,111,a,a,male,brown,3,13,4,4,13,4,4,3,5,3.42,62,1.15,0.45,0,0,8.55,0.47
2008,698,414,185,b,b,male,brown,4,13,4,4,13,4,4,-10,,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,699,395,127,b,b,female,brown,4,,,,13,4,4,,0,3.42,62,1.15,0.45,0,0,,
2008,705,399,43,a,a,female,gray,4,6,3,3,6,3,3,-14,2,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,707,313,138,a,a,male,gray,4,6,3,3,6,3,3,-5,4,3.42,62,1.15,0.45,5.75,4,7.22,0.4
2008,710,416,32,b,b,male,gray,2,4,5,1,4,5,1,-11,,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,713,405,231,a,a,female,gray,4,7,2,4,7,2,4,-6,4,3.42,62,1.15,0.45,5,5,6.99,0.43
2008,714,406,345,b,b,female,gray,4,,,,5,4,2,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,715,406,345,b,b,male,gray,4,,,,4,5,1,-26,4,3.42,62,1.15,0.45,4.76,17,3.12,0.55
2008,718,408,279,b,b,female,brown,4,,,,12,3,3,-6,2,3.42,62,1.15,0.45,5,5,6.99,0.43
2008,719,408,279,b,b,male,brown,4,,,,12,3,3,-6,2,3.42,62,1.15,0.45,5,5,6.99,0.43
2008,723,410,150,a,a,female,gray,2,6,3,3,6,3,3,-7,3,3.42,62,1.15,0.45,4.5,6,6.75,0.43
2008,724,411,149,b,b,female,gray,4,4,5,1,4,5,1,-17,,3.42,62,1.15,0.45,3.55,11,4.89,0.55
2008,725,412,340,b,b,female,brown,2,12,3,3,12,3,3,-19,,3.42,62,1.15,0.45,3.55,11,4.53,0.55
2008,726,411,149,b,b,male,brown,3,12,3,3,12,3,3,-17,,3.42,62,1.15,0.45,3.55,11,4.89,0.55
2008,727,412,340,b,b,male,gray,3,6,3,3,6,3,3,-19,,3.42,62,1.15,0.45,3.55,11,4.53,0.55
2008,728,414,185,b,b,female,gray,4,7,2,4,7,2,4,-10,,3.42,62,1.15,0.45,4.14,7,6.12,0.48
2008,729,416,32,b,b,female,gray,2,4,5,1,4,5,1,-11,,3.42,62,1.15,0.45,4.14,7,5.96,0.5
2008,730,319,256,b,b,male,brown,2,13,4,4,13,4,4,-14,4,3.42,62,1.15,0.45,4,9,5.61,0.53
2008,732,418,37,b,b,female,brown,2,13,4,4,13,4,4,-9,3,3.42,62,1.15,0.45,4.14,7,6.34,0.49
2009,227,33,352,a,a,male,brown,4,12,3,3,12,3,3,4,6,16.42,96,-0.57,0.33,1.5,2,8.14,0.56
2009,228,33,352,a,a,female,gray,2,8,1,5,8,1,5,4,6,16.42,96,-0.57,0.33,1.5,2,8.14,0.56
2009,231,394,133,b,b,male,gray,11,,,,7,2,4,-28,,16.42,96,-0.57,0.33,21.32,34,1.3,0.48
2009,391,310,192,b,b,male,gray,18,,,,7,2,4,-26,4,16.42,96,-0.57,0.33,21.38,32,1.64,0.48
2009,448,363,151,a,a,male,brown,15,11,2,2,12,3,3,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,464,215,201,a,a,female,gray,11,6,3,3,6,3,3,-21,6,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,480,346,211,a,a,male,brown,13,13,4,4,13,4,4,-38,6,16.42,96,-0.57,0.33,20.45,44,-0.65,0.49
2009,485,304,4,b,b,male,gray,10,,,,4,5,1,-27,,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,500,243,13,b,b,female,brown,13,,,,10,1,1,-26,5,16.42,96,-0.57,0.33,21.38,32,1.64,0.48
2009,514,255,335,b,b,female,gray,3,6,3,3,5,4,2,-31,6,16.42,96,-0.57,0.33,21.16,37,0.35,0.47
2009,515,255,335,b,b,male,gray,3,7,2,4,7,2,4,-31,6,16.42,96,-0.57,0.33,21.16,37,0.35,0.47
2009,516,259,347,b,b,female,brown,2,12,3,3,12,3,3,-28,3,16.42,96,-0.57,0.33,21.32,34,1.3,0.48
2009,517,260,17,b,b,female,gray,2,5,4,2,5,4,2,-24,4,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,518,382,107,b,b,male,gray,2,4,5,1,4,5,1,-23,3,16.42,96,-0.57,0.33,21.48,29,2.26,0.49
2009,544,275,53,a,a,female,gray,9,6,3,3,6,3,3,-35,4,16.42,96,-0.57,0.33,20.83,41,-0.26,0.44
2009,546,278,223,a,a,female,gray,9,6,3,3,7,2,4,-33,5,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,547,351,78,a,a,male,gray,9,6,3,3,6,3,3,-20,2,16.42,96,-0.57,0.33,21.31,26,2.88,0.47
2009,548,289,266,a,a,male,brown,9,13,4,4,13,4,4,-25,6,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,565,275,53,a,a,male,brown,9,13,4,4,13,4,4,-35,4,16.42,96,-0.57,0.33,20.83,41,-0.26,0.44
2009,567,289,266,a,a,female,brown,8,12,3,3,12,3,3,-25,6,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,571,356,220,a,a,male,gray,5,6,3,3,6,3,3,-22,6,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,574,259,347,b,b,male,gray,2,4,5,1,4,5,1,-28,3,16.42,96,-0.57,0.33,21.32,34,1.3,0.48
2009,582,338,218,a,a,male,brown,8,11,2,2,11,2,2,-37,5,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,590,304,4,b,b,female,gray,5,,,,4,5,1,-27,,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,591,243,13,b,b,male,gray,6,,,,5,4,2,-26,5,16.42,96,-0.57,0.33,21.38,32,1.64,0.48
2009,595,310,192,b,b,female,gray,9,,,,8,1,5,-26,4,16.42,96,-0.57,0.33,21.38,32,1.64,0.48
2009,601,319,256,b,b,female,gray,8,,,,6,3,3,-25,,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,625,338,218,a,a,female,gray,8,6,3,3,6,3,3,-37,5,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,629,343,313,a,a,female,gray,9,7,2,4,7,2,4,-20,6,16.42,96,-0.57,0.33,21.31,26,2.88,0.47
2009,634,381,83,a,a,male,gray,6,7,2,4,8,1,5,-22,5,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,637,346,211,a,a,female,brown,6,12,3,3,12,3,3,-38,6,16.42,96,-0.57,0.33,20.45,44,-0.65,0.49
2009,638,367,100,a,a,male,brown,5,12,3,3,12,3,3,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,640,351,78,a,a,female,gray,7,5,4,2,7,2,4,-20,2,16.42,96,-0.57,0.33,21.31,26,2.88,0.47
2009,649,356,220,a,a,female,gray,5,6,3,3,7,2,4,-22,6,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,654,361,161,a,a,female,brown,5,13,4,4,10,1,1,-29,5,16.42,96,-0.57,0.33,21.26,35,0.96,0.48
2009,655,363,151,a,a,female,brown,6,13,4,4,13,4,4,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,660,366,71,a,a,female,gray,5,6,3,3,6,3,3,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,661,367,100,a,a,female,gray,5,7,2,4,7,2,4,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,662,368,277,a,a,female,brown,4,13,4,4,13,4,4,-46,6,16.42,96,-0.57,0.33,19.5,52,-2.08,0.5
2009,663,368,277,a,a,male,brown,4,13,4,4,13,4,4,-46,6,16.42,96,-0.57,0.33,19.5,52,-2.08,0.5
2009,664,369,111,a,a,female,gray,4,9,2,6,8,1,5,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,665,372,205,a,a,male,gray,4,6,3,3,6,3,3,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,668,372,205,a,a,female,gray,3,6,3,3,6,3,3,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,669,278,223,a,a,male,brown,4,11,2,2,11,2,2,-33,5,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,670,374,187,a,a,female,gray,4,8,1,5,8,1,5,-37,6,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,671,374,187,a,a,male,brown,3,13,4,4,13,4,4,-37,6,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,673,428,290,a,a,male,brown,3,13,4,4,13,4,4,-37,5,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,674,343,313,a,a,male,gray,4,6,3,3,6,3,3,-20,6,16.42,96,-0.57,0.33,21.31,26,2.88,0.47
2009,678,380,194,a,a,female,brown,4,12,3,3,12,3,3,-33,4,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,679,381,83,a,a,female,brown,3,12,3,3,12,3,3,-22,5,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,680,215,201,a,a,male,brown,4,13,4,4,12,3,3,-21,6,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,681,373,156,a,a,male,brown,4,11,2,2,13,4,4,-27,4,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,682,405,231,a,a,male,brown,3,11,2,2,11,2,2,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,683,382,107,b,b,female,brown,2,13,4,4,13,4,4,-23,3,16.42,96,-0.57,0.33,21.48,29,2.26,0.49
2009,685,440,96,a,a,male,gray,2,6,3,3,6,3,3,-16,4,16.42,96,-0.57,0.33,20.18,22,3.62,0.46
2009,686,369,111,a,a,male,brown,4,13,4,4,13,4,4,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,687,383,241,a,a,female,gray,2,5,4,2,5,4,2,-39,4,16.42,96,-0.57,0.33,20.33,45,-0.76,0.51
2009,688,384,296,a,a,female,brown,2,13,4,4,13,4,4,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,699,394,133,b,b,female,brown,5,,,,13,4,4,-28,,16.42,96,-0.57,0.33,21.32,34,1.3,0.48
2009,707,313,138,a,a,male,gray,5,7,2,4,6,3,3,-30,6,16.42,96,-0.57,0.33,21.19,36,0.63,0.47
2009,708,402,265,a,a,female,gray,5,7,2,4,6,3,3,,,16.42,96,-0.57,0.33,0,0,,
